"BehaviorSpace results (NetLogo 5.3.1)"
"J:\Jan\LUC_3\model\scr\my_luc_model.nlogo"
"js_2016_sc11"
"03/10/2017 13:47:44:484 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","price-fluctuation-%","which-map","same-wealth","patch-age","land-use-change-decision","setlanduse","op-inefficiency-alpha","consumption_base","learning-spillover?","land-use-change?","price_scenario","initial-wealth","rb-inefficiency-alpha","heterogenous-hhs?","setup-hh-network","palm-oil-price","rubber-price","rb-price-mu","rb-inefficiency-lambda","min-wealth","op-inefficiency-lambda","consumption_frac_wealth","reproducable?","consumption-on?","consumption_frac_cash","time-horizon","rb-price-sd","discount-rate","log-normal-sd","hh-nw-param1","op-price-mu","export-view?","log-normal-mean","hh-nw-param2","write-hh-data-to-file?","op-price-sd","write-maps?","spillover-share","[step]","count turtles","pcount_op","pcount_rm","pcount_ra","pcount_fo","oilpalm_carbon","rubberagro_carbon","rubbermono_carbon","big_plantation_carbon","forest_carbon","oilpalm_total_carbon","rubber_total_carbon","area_under_agriculture","op_price","rubber_price","mean [h_wealth] of turtles","standard-deviation [h_wealth] of turtles","mean [h_consumption] of turtles","standard-deviation [h_consumption] of turtles","mean [h_fixconsumption] of turtles","standard-deviation [h_fixconsumption] of turtles","mean [h_varconsumption] of turtles","standard-deviation [h_varconsumption] of turtles","mean [h_netcashflow] of turtles","standard-deviation [h_netcashflow] of turtles","min_hh_consumption","max_hh_consumption","yield_op_all_hh_mean","yield_rm_all_hh_mean","yield_gap_op_all_hh_mean","yield_gap_rm_all_hh_mean"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","2","100","0.3586550435865504","0.6413449564134496","0","0","5320.724412596676","0","8108.3456588697045","0","365310","5320.724412596676","8108.3456588697045","401.5","90","1100","37980.707585208","52128.431750850206","3585.7563091435295","3521.127587712874","2529.0314577735944","2050.45211159401","1056.7248513699346","1509.7795021260706","10485.83473887964","15157.020455017135","1032.7991811683478","28384.728103738376","44.9598","9.141","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","3","100","0.338107098381071","0.661892901618929","0","0","5131.252612983073","0","8445.021771186182","0","365310","5131.252612983073","8445.021771186182","401.5","90","1100","45486.045555988094","63311.169561867246","4004.818223561748","4141.685209012816","2899.0353792604","2606.4215875425098","1105.7828443013486","1556.9711853452125","11003.101943013491","15610.12389981107","1008.78168888869","33198.75416672554","45.7982","9.6236","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","4","100","0.3163138231631382","0.6836861768368617","0","0","4901.4442332819","0","8788.379786911939","0","365310","4901.4442332819","8788.379786911939","401.5","90","1100","52779.493739792735","74642.89098769792","4398.0137404436255","4778.457332661037","3274.302277799406","3165.5584780933623","1123.7114626442196","1633.2307280830144","11179.628676442195","16373.389749913309","1001.5","38774.80779337954","45.8091","9.7628","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","5","100","0.2901618929016189","0.709838107098381","0","0","4566.56744609691","0","9152.007018166842","0","365310","4566.56744609691","9152.007018166842","401.5","90","1100","59854.15144396888","85814.24716358518","4777.083993076954","5391.286848771723","3638.974686989637","3732.144549384895","1138.1093060873166","1683.727561944995","11335.326523373167","16869.242617639313","1001.5","44166.563623649265","43.4406","10.1205","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","6","100","0.286425902864259","0.7135740971357409","0","0","4658.746432321459","0","9552.635030837806","0","365310","4658.746432321459","9552.635030837806","401.5","90","1100","67150.65105282655","96800.33648644676","5192.052866489807","5993.330010007581","3992.7075721984443","4290.712358179259","1199.3452942913623","1731.7234355047965","11964.435442913624","17337.93222733317","1001.5","49547.85404589055","43.0873","10.9019","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","7","100","0.2727272727272727","0.7272727272727273","0","0","4544.8840468356575","0","10004.983719194272","0","365310","4544.8840468356575","10004.983719194272","401.5","90","1100","74727.69190505812","108199.94487863049","5626.278432898361","6650.625719655325","4357.532552641328","4840.016824322338","1268.7458802570331","1839.8637008308244","12677.598232371585","18405.55555322656","1001.5","55452.1973923999","40.713","11.9855","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","8","98","0.23782771535580524","0.7621722846441947","0","0","3984.453633649802","0","10483.401798474477","0","365490","3984.453633649802","10483.401798474477","400.5","90","1100","83586.33105345017","119247.59786839734","6106.690465066939","7212.064452428381","4812.606729849902","5438.570593856481","1294.083735217037","1806.0613092557317","12924.35255814605","18072.720498670325","1001.5","59820.1859839228","36.098","12.7091","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","9","97","0.223125","0.776875","0","0","3813.677767226966","0","11037.16419097107","0","365580","3813.677767226966","11037.16419097107","400","90","1100","91636.56189126534","129556.41896826199","6546.900345743049","7757.8623627987035","5222.3868264114","5978.009516235174","1324.5135193316517","1817.2274039785893","13224.057850159057","18188.08600082211","1001.5","64458.50208274423","33.7995","13.2658","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","10","97","0.1825","0.8175","0","0","3124.312531889624","0","11635.943595096955","0","365580","3124.312531889624","11635.943595096955","400","90","1100","98360.3465305192","138485.08631662987","6895.4337190538245","8193.329608561813","5581.828094563268","6477.8209484131","1313.6056244905583","1749.595636381459","13107.59186595374","17517.969144476054","1001.5","68163.06857614894","27.6304","13.6714","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","11","95","0.17347580138277813","0.8265241986172219","0","0","3019.920848182155","0","12206.549392153956","0","365985","3019.920848182155","12206.549392153956","397.75","90","1100","107182.18539459104","147778.72777989713","7387.3776090713045","8689.331699122373","6021.522954452823","6959.905333820321","1365.8546546184841","1761.776821811863","13639.103914605892","17633.2703105196","1209.1942058448778","71810.21487506735","26.3274","14.4287","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","12","95","0.15147705845380263","0.8485229415461973","0","0","2673.492669027152","0","12437.287564122751","0","365985","2673.492669027152","12437.287564122751","397.75","90","1100","113269.93840229648","155667.710824083","7688.914101725256","9089.353225295077","6359.109269729551","7388.936388994858","1329.8048319957013","1737.5254882970278","13276.667109430695","17392.039695375857","1166.931995552634","75290.88355629463","22.8153","14.2799","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","13","95","0.12884978001257072","0.8711502199874293","0","0","2302.5027122759384","0","12293.94008279705","0","365985","2302.5027122759384","12293.94008279705","397.75","90","1100","118653.88123185102","162742.52074857827","7950.929015107319","9437.70781744072","6663.496920114823","7783.3855412041485","1287.4320949924959","1706.143504656335","12834.871844661804","17092.064182976275","1227.4726375514965","78035.9626409095","19.2705","14.0581","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","14","95","0.10936517913262099","0.890634820867379","0","0","1976.679326973401","0","12664.63343897501","0","365985","1976.679326973401","12664.63343897501","397.75","90","1100","123900.2294258034","170124.4148783283","8235.835598758358","9865.018880864212","6932.694061592546","8137.126037428914","1303.141537165812","1782.391071071854","12982.183792710755","17861.137617685155","1400.192180673922","81889.56511585995","16.2489","14.5066","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","15","95","0.09805153991200503","0.901948460087995","0","0","1806.4702740545931","0","12524.515894591357","0","365985","1806.4702740545931","12524.515894591357","397.75","90","1100","128658.80204475777","176822.75160204127","8471.950592428448","10200.717329716414","7195.011471290169","8506.220743916416","1276.9391211382829","1765.0824951124312","12730.523211382822","17679.805959124114","1481.4889803902258","85013.76846674008","14.3921","14.3321","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","16","95","0.08296668761785041","0.9170333123821496","0","0","1555.5681227803493","0","12522.743679707997","0","365985","1555.5681227803493","12522.743679707997","397.75","90","1100","133273.10659416558","183975.92313109778","8720.630911485057","10623.150512660555","7432.940102237891","8841.137580102064","1287.6908092471767","1852.270494321525","12834.935460892817","18552.632392128344","1566.6523230582145","88661.48291910334","12.0363","14.6644","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","17","95","0.056568196103079824","0.9434318038969202","0","0","1073.8376183701503","0","12388.62066971406","0","365985","1073.8376183701503","12388.62066971406","397.75","90","1100","137257.0568170576","189576.38307038817","8910.02230923697","10846.587706761722","7663.655329708274","9198.796156554892","1246.366979528698","1724.5152282490535","12393.972532129084","17296.991983127646","1654.9057631771786","89875.35775980819","8.1363","14.4506","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","18","95","0.02765556253928347","0.9723444374607165","0","0","529.9399931754807","0","12922.811500795038","0","365985","529.9399931754807","12922.811500795038","397.75","90","1100","141232.782761758","194613.5003389487","9130.726407668733","11094.463898124224","7862.8528408528755","9478.81915351941","1267.8735668158538","1693.5387710828113","12606.45235236906","16990.963048526348","1624.7005528361585","91009.10719152715","3.9511","15.0825","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","19","95","0.02011313639220616","0.9798868636077939","0","0","392.7523980472256","0","13476.438865416485","0","365985","392.7523980472256","13476.438865416485","397.75","90","1100","145613.7034354149","199754.5406110999","9393.436427112183","11385.806951039762","8061.639138087899","9730.675016947436","1331.7972890242845","1717.9813969602535","13274.357100769163","17214.474501322104","1777.5587001943506","92974.12025979462","2.8332","15.9739","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","20","95","0","1","0","0","0","0","13575.156783047865","0","365985","0","13575.156783047865","397.75","90","1100","149753.82558817684","204324.49995287874","9609.93458209894","11608.627405396232","8280.685171770749","9987.727030554996","1329.249410328194","1692.9924640590318","13250.056734860891","16963.97660337281","1830.826164303011","94401.03948242607","0","16.177","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","21","95","0","1","0","0","0","0","13547.819581214164","0","365985","0","13547.819581214164","397.75","90","1100","153952.3021957383","208491.48887267322","9846.86848907221","11816.996623767855","8487.691279408848","10216.224997643938","1359.1772096633679","1670.4603234682438","13545.345096633677","16743.19374600055","1756.0348560878601","95332.3356001013","0","16.51","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","22","95","0","1","0","0","0","0","14203.331639576047","0","365985","0","14203.331639576047","397.75","90","1100","158489.41347624388","212378.4310492904","10115.945837363275","12017.391952698574","8697.615109786915","10424.574443633657","1418.3307275763566","1652.060559746306","14153.05711786882","16547.16598416076","1684.5831132834674","96419.11686882016","0","17.2093","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","23","95","0","1","0","0","0","0","14705.330645022277","0","365985","0","14705.330645022277","397.75","90","1100","163447.82668876206","217527.91586076547","10413.496514983399","12373.013498350916","8924.470673812202","10618.921552464522","1489.025841171206","1792.9161912179313","14871.909727501523","17944.76114570426","1616.2839576192937","99657.18896634062","0","18.056","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","24","95","0","1","0","0","0","0","14768.71015474732","0","365985","0","14768.71015474732","397.75","90","1100","168313.3253403352","222802.4262845801","10677.281040486137","12674.6164576882","9172.3913344381","10876.395793038275","1504.8897060480358","1847.25452669967","15042.7796920593","18477.63673800696","1839.2606597383292","103080.90661069544","0","18.2275","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","25","95","0","1","0","0","0","0","15393.188585703809","0","365985","0","15393.188585703809","397.75","90","1100","173083.97736330758","228281.04870056233","10937.563498068179","12990.069061621432","9415.666267016757","11140.121314229009","1521.8972310514241","1898.8444337850117","15208.215521040564","18997.260541583742","1940.7061717514125","106170.86995578156","0","18.3893","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","26","95","0","1","0","0","0","0","15627.924122904868","0","365985","0","15627.924122904868","397.75","90","1100","177959.9543211496","234251.32401322905","11213.81222894983","13349.563015292148","9654.19886816538","11414.05243502812","1559.6133607844533","1986.8804299946526","15589.789186791902","19873.890935036194","2047.654585413842","109882.89605985118","0","18.8153","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","27","95","0","1","0","0","0","0","15692.878633955848","0","365985","0","15692.878633955848","397.75","90","1100","182718.9803884883","240612.72755107982","11472.335153978698","13724.949038640945","9897.99771605748","11712.566200661455","1574.3374379212123","2068.4391325860342","15731.361221317376","20693.75037925067","2159.05326450565","113866.23090167815","0","18.9495","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","28","95","0","1","0","0","0","0","15794.005747326348","0","365985","0","15794.005747326348","397.75","90","1100","187088.45190807202","246081.1450213837","11693.455687501333","13979.615280860824","10135.949019424417","12030.636377553992","1557.5066680769203","2014.4684276157057","15562.927207084998","20154.29274976201","2273.9018300609923","116689.1661803192","0","18.6849","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","29","95","0","1","0","0","0","0","16345.136776192314","0","365985","0","16345.136776192314","397.75","90","1100","191369.7504099505","251670.64753150413","11926.00371147588","14296.680677070663","10354.4225954036","12304.057251069187","1571.5811160722815","2053.9047204504723","15707.302213354391","20545.68277828664","2298.3413892206067","120100.61644652532","0","18.8186","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","30","95","0","1","0","0","0","0","16695.51972150604","0","365985","0","16695.51972150604","397.75","90","1100","195698.66210460739","257308.66812537634","12169.189866040995","14611.333942821579","10568.487520497523","12583.532376575207","1600.7023455434687","2074.291472421733","15998.101560697847","20749.933313199905","2274.0528076303067","122958.25361898789","0","19.1457","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","31","95","0","1","0","0","0","0","17283.9327925013","0","365985","0","17283.9327925013","397.75","90","1100","199905.80784874526","262865.3387833741","12396.175258084158","14915.161088997515","10784.933105230364","12865.433406268818","1611.2421528537948","2092.5700305413084","16103.321002222148","20932.844626854818","2244.056855725985","125933.56102734733","0","19.2586","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","32","95","0","1","0","0","0","0","17367.65234059603","0","365985","0","17367.65234059603","397.75","90","1100","203956.9871914837","268388.1841384997","12613.172368860283","15219.79707186978","10995.290392437268","13143.266939168709","1617.881976423018","2120.372257013948","16164.351711598585","21214.975266430647","2091.612508435981","128809.36228756304","0","19.3225","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","33","95","0","1","0","0","0","0","17700.559048846553","0","365985","0","17700.559048846553","397.75","90","1100","208050.18635472655","273736.4053368599","12842.05504339596","15506.831774830312","11197.849359574184","13419.40920692499","1644.2056838217798","2121.0266142167043","16435.254206638852","21215.635016597178","2005.1568830141819","131531.72055102445","0","19.6575","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","34","95","0","1","0","0","0","0","18010.328009883622","0","365985","0","18010.328009883622","397.75","90","1100","212153.53435246018","279703.2335809746","13070.608083782703","15872.619253196768","11402.509317736325","13686.820266842999","1668.0987660463709","2218.1454939473465","16673.956081516346","22186.826544671145","1923.024038863473","134968.0049467627","0","19.9426","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","35","95","0","1","0","0","0","0","18519.36719055511","0","365985","0","18519.36719055511","397.75","90","1100","216097.46584971307","285483.9509224496","13281.045934480564","16183.212258620659","11607.676717623008","13985.161679048728","1673.3692168575576","2229.825751963696","16724.977431733467","22304.899791081927","1847.7478369202993","137842.37937389634","0","20.0086","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","36","95","0","1","0","0","0","0","18553.228577078502","0","365985","0","18553.228577078502","397.75","90","1100","219732.84732565118","291014.6123186099","13466.685424649702","16476.312525919424","11804.873292485654","14274.197546122477","1661.8121321640542","2233.1668758240226","16602.066900587906","22343.900774264454","1776.0354450742843","140547.42428147196","0","19.87","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","37","95","0","1","0","0","0","0","18739.583900020207","0","365985","0","18739.583900020207","397.75","90","1100","222987.74178666857","296285.2276986973","13627.640768146295","16754.771186207334","11986.642366282564","14550.730615930488","1640.9984018637288","2239.3173765150477","16382.535229163592","22413.881140044497","1707.6986728205702","143123.21407983988","0","19.626","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","38","95","0","1","0","0","0","0","18549.15456741969","0","365985","0","18549.15456741969","397.75","90","1100","225940.1549351989","301034.2961203949","13774.12810991477","16990.86042929891","12149.387089333428","14814.261384934862","1624.741020581337","2226.012533359217","16226.541258444948","22275.808983380874","1786.7091891795415","145526.44321027043","0","19.4582","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","39","95","0","1","0","0","0","0","18859.759317505566","0","365985","0","18859.759317505566","397.75","90","1100","228684.61808242253","305570.8928234532","13914.472775916018","17231.15805208363","12297.007746759935","15051.714806019749","1617.4650291560815","2229.298097866708","16158.935923139754","22304.6457159646","1794.0729951570688","147702.26700742546","0","19.4106","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","40","95","0","1","0","0","0","0","18734.0151891527","0","365985","0","18734.0151891527","397.75","90","1100","231025.75749067398","309784.24660571024","14023.164693215156","17446.888377092902","12434.230904121123","15278.544641172655","1588.9337890940265","2219.2671939672973","15864.304101466578","22211.056537704262","1724.8343453992152","149673.21309472638","0","19.0825","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","41","95","0","1","0","0","0","0","17968.55952445142","0","365985","0","17968.55952445142","397.75","90","1100","232588.0064316329","313083.1357484406","14070.52881309721","17580.359026811955","12551.287874533691","15489.212330285513","1519.2409385635108","2158.103696363569","15132.777754056153","21624.606147753835","1802.9880781292545","150816.30442769316","0","18.2207","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","42","95","0","1","0","0","0","0","16669.895939550654","0","365985","0","16669.895939550654","397.75","90","1100","233430.42008628763","315494.413808573","14077.697482683936","17664.64726661032","12629.400321581643","15654.156787422027","1448.297161102292","2079.9360235200647","14420.111137338708","20844.80494130228","1822.0429467227918","151651.413358911","0","17.3704","0","0"
"3","0","""hundred-farmers3""","10000","0","""only-one-field-per-year""","2","3.168","1000","false","true","""constant_prices""","""log-normal""","3.445","false","""hh-nw-kernel-distance""","90","1100","3","0.093","30","0.069","0.05","false","true","0.1","10","0","0.1","1","10","0","false","7","50","true","0","false","1","43","95","0","1","0","0","0","0","16455.422169081598","0","365985","0","16455.422169081598","397.75","90","1100","234023.54768805407","317293.27009781334","14096.89220615962","17730.704859615096","12671.521004314382","15774.720690428652","1425.3712018452416","2024.5623562135443","14190.019807926097","20292.01094903371","1845.432660511652","152203.84652962143","0","17.0998","0","0"
